action_trace_equivalent,actionable_warning_margin,architecture,baseline_run_id,causal_chain_complete,correlation_binding_equivalent,eligibility,extraction_timestamp,extraction_version,first_changed_domain_b_decision,first_changed_domain_b_state,first_changed_gateway_outcome,first_imported_context_receipt,harmful_action_delta,harmful_action_outcome,harmful_actions_baseline,harmful_actions_treatment,local_configuration_equivalent,outcome,scenario,source_artifact_digest,source_relative_path,source_row_event_identifier,strategy,trace_id,treatment,treatment_run_id
True,post_local_containment,A1:A2,ra-03-012:NO_CONTEXT,False,True,strict-trace-equivalent,2026-08-01T00:00:00Z,paper-evidence-v1,,,,,0,permitted,0,0,True,unchanged,RA-03,546f3547b727d08d452e7687191589e35839888285c622e8e639bdc6843d1b6b,artifacts/v0.6-agent-validation-live-origin-certified/reports/paired-enforcement-results.json,ra-03-012:POST_LOCAL_CONTAINMENT,containment-first,ra-03-012,POST_LOCAL_CONTAINMENT,ra-03-012:POST_LOCAL_CONTAINMENT
True,post_local_detection,A1:A2,ra-03-012:NO_CONTEXT,False,True,strict-trace-equivalent,2026-08-01T00:00:00Z,paper-evidence-v1,,,,,0,permitted,0,0,True,unchanged,RA-03,546f3547b727d08d452e7687191589e35839888285c622e8e639bdc6843d1b6b,artifacts/v0.6-agent-validation-live-origin-certified/reports/paired-enforcement-results.json,ra-03-012:POST_LOCAL_DETECTION,containment-first,ra-03-012,POST_LOCAL_DETECTION,ra-03-012:POST_LOCAL_DETECTION
True,before_first_sensitive_action,A1:A2,ra-03-013:NO_CONTEXT,True,True,strict-trace-equivalent,2026-08-01T00:00:00Z,paper-evidence-v1,f308ac263ce45f1ba8947b0bad2b6b837779269cb795a58f5ab65fe8055fff89,ff5db0d5f7c208a37c81b802c02dc5b6,False,,0,permitted,0,0,True,unchanged,RA-03,546f3547b727d08d452e7687191589e35839888285c622e8e639bdc6843d1b6b,artifacts/v0.6-agent-validation-live-origin-certified/reports/paired-enforcement-results.json,ra-03-013:INSIDE_WINDOW_BOUNDARY,containment-first,ra-03-013,INSIDE_WINDOW_BOUNDARY,ra-03-013:INSIDE_WINDOW_BOUNDARY
True,before_first_sensitive_action,A1:A2,ra-03-013:NO_CONTEXT,True,True,strict-trace-equivalent,2026-08-01T00:00:00Z,paper-evidence-v1,f308ac263ce45f1ba8947b0bad2b6b837779269cb795a58f5ab65fe8055fff89,ff5db0d5f7c208a37c81b802c02dc5b6,False,,0,permitted,0,0,True,unchanged,RA-03,546f3547b727d08d452e7687191589e35839888285c622e8e639bdc6843d1b6b,artifacts/v0.6-agent-validation-live-origin-certified/reports/paired-enforcement-results.json,ra-03-013:INSIDE_WINDOW_EARLY,containment-first,ra-03-013,INSIDE_WINDOW_EARLY,ra-03-013:INSIDE_WINDOW_EARLY
True,after_first_harmful_action,A1:A2,ra-03-013:NO_CONTEXT,False,True,strict-trace-equivalent,2026-08-01T00:00:00Z,paper-evidence-v1,,ff5db0d5f7c208a37c81b802c02dc5b6,,,0,permitted,0,0,True,unchanged,RA-03,546f3547b727d08d452e7687191589e35839888285c622e8e639bdc6843d1b6b,artifacts/v0.6-agent-validation-live-origin-certified/reports/paired-enforcement-results.json,ra-03-013:OUTSIDE_WINDOW,containment-first,ra-03-013,OUTSIDE_WINDOW,ra-03-013:OUTSIDE_WINDOW
True,post_local_containment,A1:A2,ra-03-013:NO_CONTEXT,False,True,strict-trace-equivalent,2026-08-01T00:00:00Z,paper-evidence-v1,,,,,0,permitted,0,0,True,unchanged,RA-03,546f3547b727d08d452e7687191589e35839888285c622e8e639bdc6843d1b6b,artifacts/v0.6-agent-validation-live-origin-certified/reports/paired-enforcement-results.json,ra-03-013:POST_LOCAL_CONTAINMENT,containment-first,ra-03-013,POST_LOCAL_CONTAINMENT,ra-03-013:POST_LOCAL_CONTAINMENT
True,post_local_detection,A1:A2,ra-03-013:NO_CONTEXT,False,True,strict-trace-equivalent,2026-08-01T00:00:00Z,paper-evidence-v1,,,,,0,permitted,0,0,True,unchanged,RA-03,546f3547b727d08d452e7687191589e35839888285c622e8e639bdc6843d1b6b,artifacts/v0.6-agent-validation-live-origin-certified/reports/paired-enforcement-results.json,ra-03-013:POST_LOCAL_DETECTION,containment-first,ra-03-013,POST_LOCAL_DETECTION,ra-03-013:POST_LOCAL_DETECTION
True,before_first_sensitive_action,A1:A2,ra-03-014:NO_CONTEXT,True,True,strict-trace-equivalent,2026-08-01T00:00:00Z,paper-evidence-v1,f308ac263ce45f1ba8947b0bad2b6b837779269cb795a58f5ab65fe8055fff89,ff5db0d5f7c208a37c81b802c02dc5b6,False,,0,permitted,0,0,True,unchanged,RA-03,546f3547b727d08d452e7687191589e35839888285c622e8e639bdc6843d1b6b,artifacts/v0.6-agent-validation-live-origin-certified/reports/paired-enforcement-results.json,ra-03-014:INSIDE_WINDOW_BOUNDARY,containment-first,ra-03-014,INSIDE_WINDOW_BOUNDARY,ra-03-014:INSIDE_WINDOW_BOUNDARY
True,before_first_sensitive_action,A1:A2,ra-03-014:NO_CONTEXT,True,True,strict-trace-equivalent,2026-08-01T00:00:00Z,paper-evidence-v1,f308ac263ce45f1ba8947b0bad2b6b837779269cb795a58f5ab65fe8055fff89,ff5db0d5f7c208a37c81b802c02dc5b6,False,,0,permitted,0,0,True,unchanged,RA-03,546f3547b727d08d452e7687191589e35839888285c622e8e639bdc6843d1b6b,artifacts/v0.6-agent-validation-live-origin-certified/reports/paired-enforcement-results.json,ra-03-014:INSIDE_WINDOW_EARLY,containment-first,ra-03-014,INSIDE_WINDOW_EARLY,ra-03-014:INSIDE_WINDOW_EARLY
True,after_first_harmful_action,A1:A2,ra-03-014:NO_CONTEXT,False,True,strict-trace-equivalent,2026-08-01T00:00:00Z,paper-evidence-v1,,ff5db0d5f7c208a37c81b802c02dc5b6,,,0,permitted,0,0,True,unchanged,RA-03,546f3547b727d08d452e7687191589e35839888285c622e8e639bdc6843d1b6b,artifacts/v0.6-agent-validation-live-origin-certified/reports/paired-enforcement-results.json,ra-03-014:OUTSIDE_WINDOW,containment-first,ra-03-014,OUTSIDE_WINDOW,ra-03-014:OUTSIDE_WINDOW
True,post_local_containment,A1:A2,ra-03-014:NO_CONTEXT,False,True,strict-trace-equivalent,2026-08-01T00:00:00Z,paper-evidence-v1,,,,,0,permitted,0,0,True,unchanged,RA-03,546f3547b727d08d452e7687191589e35839888285c622e8e639bdc6843d1b6b,artifacts/v0.6-agent-validation-live-origin-certified/reports/paired-enforcement-results.json,ra-03-014:POST_LOCAL_CONTAINMENT,containment-first,ra-03-014,POST_LOCAL_CONTAINMENT,ra-03-014:POST_LOCAL_CONTAINMENT
True,post_local_detection,A1:A2,ra-03-014:NO_CONTEXT,False,True,strict-trace-equivalent,2026-08-01T00:00:00Z,paper-evidence-v1,,,,,0,permitted,0,0,True,unchanged,RA-03,546f3547b727d08d452e7687191589e35839888285c622e8e639bdc6843d1b6b,artifacts/v0.6-agent-validation-live-origin-certified/reports/paired-enforcement-results.json,ra-03-014:POST_LOCAL_DETECTION,containment-first,ra-03-014,POST_LOCAL_DETECTION,ra-03-014:POST_LOCAL_DETECTION
True,before_first_sensitive_action,A1:A2,ra-03-015:NO_CONTEXT,True,True,strict-trace-equivalent,2026-08-01T00:00:00Z,paper-evidence-v1,f308ac263ce45f1ba8947b0bad2b6b837779269cb795a58f5ab65fe8055fff89,ff5db0d5f7c208a37c81b802c02dc5b6,False,,0,permitted,0,0,True,unchanged,RA-03,546f3547b727d08d452e7687191589e35839888285c622e8e639bdc6843d1b6b,artifacts/v0.6-agent-validation-live-origin-certified/reports/paired-enforcement-results.json,ra-03-015:INSIDE_WINDOW_BOUNDARY,containment-first,ra-03-015,INSIDE_WINDOW_BOUNDARY,ra-03-015:INSIDE_WINDOW_BOUNDARY
True,before_first_sensitive_action,A1:A2,ra-03-015:NO_CONTEXT,True,True,strict-trace-equivalent,2026-08-01T00:00:00Z,paper-evidence-v1,f308ac263ce45f1ba8947b0bad2b6b837779269cb795a58f5ab65fe8055fff89,ff5db0d5f7c208a37c81b802c02dc5b6,False,,0,permitted,0,0,True,unchanged,RA-03,546f3547b727d08d452e7687191589e35839888285c622e8e639bdc6843d1b6b,artifacts/v0.6-agent-validation-live-origin-certified/reports/paired-enforcement-results.json,ra-03-015:INSIDE_WINDOW_EARLY,containment-first,ra-03-015,INSIDE_WINDOW_EARLY,ra-03-015:INSIDE_WINDOW_EARLY
True,after_first_harmful_action,A1:A2,ra-03-015:NO_CONTEXT,False,True,strict-trace-equivalent,2026-08-01T00:00:00Z,paper-evidence-v1,,ff5db0d5f7c208a37c81b802c02dc5b6,,,0,permitted,0,0,True,unchanged,RA-03,546f3547b727d08d452e7687191589e35839888285c622e8e639bdc6843d1b6b,artifacts/v0.6-agent-validation-live-origin-certified/reports/paired-enforcement-results.json,ra-03-015:OUTSIDE_WINDOW,containment-first,ra-03-015,OUTSIDE_WINDOW,ra-03-015:OUTSIDE_WINDOW
True,post_local_containment,A1:A2,ra-03-015:NO_CONTEXT,False,True,strict-trace-equivalent,2026-08-01T00:00:00Z,paper-evidence-v1,,,,,0,permitted,0,0,True,unchanged,RA-03,546f3547b727d08d452e7687191589e35839888285c622e8e639bdc6843d1b6b,artifacts/v0.6-agent-validation-live-origin-certified/reports/paired-enforcement-results.json,ra-03-015:POST_LOCAL_CONTAINMENT,containment-first,ra-03-015,POST_LOCAL_CONTAINMENT,ra-03-015:POST_LOCAL_CONTAINMENT
True,post_local_detection,A1:A2,ra-03-015:NO_CONTEXT,False,True,strict-trace-equivalent,2026-08-01T00:00:00Z,paper-evidence-v1,,,,,0,permitted,0,0,True,unchanged,RA-03,546f3547b727d08d452e7687191589e35839888285c622e8e639bdc6843d1b6b,artifacts/v0.6-agent-validation-live-origin-certified/reports/paired-enforcement-results.json,ra-03-015:POST_LOCAL_DETECTION,containment-first,ra-03-015,POST_LOCAL_DETECTION,ra-03-015:POST_LOCAL_DETECTION
True,before_first_sensitive_action,A1:A2,ra-03-016:NO_CONTEXT,True,True,strict-trace-equivalent,2026-08-01T00:00:00Z,paper-evidence-v1,f308ac263ce45f1ba8947b0bad2b6b837779269cb795a58f5ab65fe8055fff89,ff5db0d5f7c208a37c81b802c02dc5b6,False,,0,permitted,0,0,True,unchanged,RA-03,546f3547b727d08d452e7687191589e35839888285c622e8e639bdc6843d1b6b,artifacts/v0.6-agent-validation-live-origin-certified/reports/paired-enforcement-results.json,ra-03-016:INSIDE_WINDOW_BOUNDARY,containment-first,ra-03-016,INSIDE_WINDOW_BOUNDARY,ra-03-016:INSIDE_WINDOW_BOUNDARY
True,before_first_sensitive_action,A1:A2,ra-03-016:NO_CONTEXT,True,True,strict-trace-equivalent,2026-08-01T00:00:00Z,paper-evidence-v1,f308ac263ce45f1ba8947b0bad2b6b837779269cb795a58f5ab65fe8055fff89,ff5db0d5f7c208a37c81b802c02dc5b6,False,,0,permitted,0,0,True,unchanged,RA-03,546f3547b727d08d452e7687191589e35839888285c622e8e639bdc6843d1b6b,artifacts/v0.6-agent-validation-live-origin-certified/reports/paired-enforcement-results.json,ra-03-016:INSIDE_WINDOW_EARLY,containment-first,ra-03-016,INSIDE_WINDOW_EARLY,ra-03-016:INSIDE_WINDOW_EARLY
True,after_first_harmful_action,A1:A2,ra-03-016:NO_CONTEXT,False,True,strict-trace-equivalent,2026-08-01T00:00:00Z,paper-evidence-v1,,ff5db0d5f7c208a37c81b802c02dc5b6,,,0,permitted,0,0,True,unchanged,RA-03,546f3547b727d08d452e7687191589e35839888285c622e8e639bdc6843d1b6b,artifacts/v0.6-agent-validation-live-origin-certified/reports/paired-enforcement-results.json,ra-03-016:OUTSIDE_WINDOW,containment-first,ra-03-016,OUTSIDE_WINDOW,ra-03-016:OUTSIDE_WINDOW
True,post_local_containment,A1:A2,ra-03-016:NO_CONTEXT,False,True,strict-trace-equivalent,2026-08-01T00:00:00Z,paper-evidence-v1,,,,,0,permitted,0,0,True,unchanged,RA-03,546f3547b727d08d452e7687191589e35839888285c622e8e639bdc6843d1b6b,artifacts/v0.6-agent-validation-live-origin-certified/reports/paired-enforcement-results.json,ra-03-016:POST_LOCAL_CONTAINMENT,containment-first,ra-03-016,POST_LOCAL_CONTAINMENT,ra-03-016:POST_LOCAL_CONTAINMENT
True,post_local_detection,A1:A2,ra-03-016:NO_CONTEXT,False,True,strict-trace-equivalent,2026-08-01T00:00:00Z,paper-evidence-v1,,,,,0,permitted,0,0,True,unchanged,RA-03,546f3547b727d08d452e7687191589e35839888285c622e8e639bdc6843d1b6b,artifacts/v0.6-agent-validation-live-origin-certified/reports/paired-enforcement-results.json,ra-03-016:POST_LOCAL_DETECTION,containment-first,ra-03-016,POST_LOCAL_DETECTION,ra-03-016:POST_LOCAL_DETECTION
True,before_first_sensitive_action,A1:A2,ra-03-017:NO_CONTEXT,True,True,strict-trace-equivalent,2026-08-01T00:00:00Z,paper-evidence-v1,f308ac263ce45f1ba8947b0bad2b6b837779269cb795a58f5ab65fe8055fff89,ff5db0d5f7c208a37c81b802c02dc5b6,False,,0,permitted,0,0,True,unchanged,RA-03,546f3547b727d08d452e7687191589e35839888285c622e8e639bdc6843d1b6b,artifacts/v0.6-agent-validation-live-origin-certified/reports/paired-enforcement-results.json,ra-03-017:INSIDE_WINDOW_BOUNDARY,containment-first,ra-03-017,INSIDE_WINDOW_BOUNDARY,ra-03-017:INSIDE_WINDOW_BOUNDARY
True,before_first_sensitive_action,A1:A2,ra-03-017:NO_CONTEXT,True,True,strict-trace-equivalent,2026-08-01T00:00:00Z,paper-evidence-v1,f308ac263ce45f1ba8947b0bad2b6b837779269cb795a58f5ab65fe8055fff89,ff5db0d5f7c208a37c81b802c02dc5b6,False,,0,permitted,0,0,True,unchanged,RA-03,546f3547b727d08d452e7687191589e35839888285c622e8e639bdc6843d1b6b,artifacts/v0.6-agent-validation-live-origin-certified/reports/paired-enforcement-results.json,ra-03-017:INSIDE_WINDOW_EARLY,containment-first,ra-03-017,INSIDE_WINDOW_EARLY,ra-03-017:INSIDE_WINDOW_EARLY
True,after_first_harmful_action,A1:A2,ra-03-017:NO_CONTEXT,False,True,strict-trace-equivalent,2026-08-01T00:00:00Z,paper-evidence-v1,,ff5db0d5f7c208a37c81b802c02dc5b6,,,0,permitted,0,0,True,unchanged,RA-03,546f3547b727d08d452e7687191589e35839888285c622e8e639bdc6843d1b6b,artifacts/v0.6-agent-validation-live-origin-certified/reports/paired-enforcement-results.json,ra-03-017:OUTSIDE_WINDOW,containment-first,ra-03-017,OUTSIDE_WINDOW,ra-03-017:OUTSIDE_WINDOW
True,post_local_containment,A1:A2,ra-03-017:NO_CONTEXT,False,True,strict-trace-equivalent,2026-08-01T00:00:00Z,paper-evidence-v1,,,,,0,permitted,0,0,True,unchanged,RA-03,546f3547b727d08d452e7687191589e35839888285c622e8e639bdc6843d1b6b,artifacts/v0.6-agent-validation-live-origin-certified/reports/paired-enforcement-results.json,ra-03-017:POST_LOCAL_CONTAINMENT,containment-first,ra-03-017,POST_LOCAL_CONTAINMENT,ra-03-017:POST_LOCAL_CONTAINMENT
True,post_local_detection,A1:A2,ra-03-017:NO_CONTEXT,False,True,strict-trace-equivalent,2026-08-01T00:00:00Z,paper-evidence-v1,,,,,0,permitted,0,0,True,unchanged,RA-03,546f3547b727d08d452e7687191589e35839888285c622e8e639bdc6843d1b6b,artifacts/v0.6-agent-validation-live-origin-certified/reports/paired-enforcement-results.json,ra-03-017:POST_LOCAL_DETECTION,containment-first,ra-03-017,POST_LOCAL_DETECTION,ra-03-017:POST_LOCAL_DETECTION
True,before_first_sensitive_action,A1:A2,ra-03-018:NO_CONTEXT,True,True,strict-trace-equivalent,2026-08-01T00:00:00Z,paper-evidence-v1,f308ac263ce45f1ba8947b0bad2b6b837779269cb795a58f5ab65fe8055fff89,ff5db0d5f7c208a37c81b802c02dc5b6,False,,0,permitted,0,0,True,unchanged,RA-03,546f3547b727d08d452e7687191589e35839888285c622e8e639bdc6843d1b6b,artifacts/v0.6-agent-validation-live-origin-certified/reports/paired-enforcement-results.json,ra-03-018:INSIDE_WINDOW_BOUNDARY,containment-first,ra-03-018,INSIDE_WINDOW_BOUNDARY,ra-03-018:INSIDE_WINDOW_BOUNDARY
True,before_first_sensitive_action,A1:A2,ra-03-018:NO_CONTEXT,True,True,strict-trace-equivalent,2026-08-01T00:00:00Z,paper-evidence-v1,f308ac263ce45f1ba8947b0bad2b6b837779269cb795a58f5ab65fe8055fff89,ff5db0d5f7c208a37c81b802c02dc5b6,False,,0,permitted,0,0,True,unchanged,RA-03,546f3547b727d08d452e7687191589e35839888285c622e8e639bdc6843d1b6b,artifacts/v0.6-agent-validation-live-origin-certified/reports/paired-enforcement-results.json,ra-03-018:INSIDE_WINDOW_EARLY,containment-first,ra-03-018,INSIDE_WINDOW_EARLY,ra-03-018:INSIDE_WINDOW_EARLY
True,after_first_harmful_action,A1:A2,ra-03-018:NO_CONTEXT,False,True,strict-trace-equivalent,2026-08-01T00:00:00Z,paper-evidence-v1,,ff5db0d5f7c208a37c81b802c02dc5b6,,,0,permitted,0,0,True,unchanged,RA-03,546f3547b727d08d452e7687191589e35839888285c622e8e639bdc6843d1b6b,artifacts/v0.6-agent-validation-live-origin-certified/reports/paired-enforcement-results.json,ra-03-018:OUTSIDE_WINDOW,containment-first,ra-03-018,OUTSIDE_WINDOW,ra-03-018:OUTSIDE_WINDOW
True,post_local_containment,A1:A2,ra-03-018:NO_CONTEXT,False,True,strict-trace-equivalent,2026-08-01T00:00:00Z,paper-evidence-v1,,,,,0,permitted,0,0,True,unchanged,RA-03,546f3547b727d08d452e7687191589e35839888285c622e8e639bdc6843d1b6b,artifacts/v0.6-agent-validation-live-origin-certified/reports/paired-enforcement-results.json,ra-03-018:POST_LOCAL_CONTAINMENT,containment-first,ra-03-018,POST_LOCAL_CONTAINMENT,ra-03-018:POST_LOCAL_CONTAINMENT
True,post_local_detection,A1:A2,ra-03-018:NO_CONTEXT,False,True,strict-trace-equivalent,2026-08-01T00:00:00Z,paper-evidence-v1,,,,,0,permitted,0,0,True,unchanged,RA-03,546f3547b727d08d452e7687191589e35839888285c622e8e639bdc6843d1b6b,artifacts/v0.6-agent-validation-live-origin-certified/reports/paired-enforcement-results.json,ra-03-018:POST_LOCAL_DETECTION,containment-first,ra-03-018,POST_LOCAL_DETECTION,ra-03-018:POST_LOCAL_DETECTION
True,before_first_sensitive_action,A1:A2,ra-03-019:NO_CONTEXT,True,True,strict-trace-equivalent,2026-08-01T00:00:00Z,paper-evidence-v1,f308ac263ce45f1ba8947b0bad2b6b837779269cb795a58f5ab65fe8055fff89,ff5db0d5f7c208a37c81b802c02dc5b6,False,,0,permitted,0,0,True,unchanged,RA-03,546f3547b727d08d452e7687191589e35839888285c622e8e639bdc6843d1b6b,artifacts/v0.6-agent-validation-live-origin-certified/reports/paired-enforcement-results.json,ra-03-019:INSIDE_WINDOW_BOUNDARY,containment-first,ra-03-019,INSIDE_WINDOW_BOUNDARY,ra-03-019:INSIDE_WINDOW_BOUNDARY
True,before_first_sensitive_action,A1:A2,ra-03-019:NO_CONTEXT,True,True,strict-trace-equivalent,2026-08-01T00:00:00Z,paper-evidence-v1,f308ac263ce45f1ba8947b0bad2b6b837779269cb795a58f5ab65fe8055fff89,ff5db0d5f7c208a37c81b802c02dc5b6,False,,0,permitted,0,0,True,unchanged,RA-03,546f3547b727d08d452e7687191589e35839888285c622e8e639bdc6843d1b6b,artifacts/v0.6-agent-validation-live-origin-certified/reports/paired-enforcement-results.json,ra-03-019:INSIDE_WINDOW_EARLY,containment-first,ra-03-019,INSIDE_WINDOW_EARLY,ra-03-019:INSIDE_WINDOW_EARLY
True,after_first_harmful_action,A1:A2,ra-03-019:NO_CONTEXT,False,True,strict-trace-equivalent,2026-08-01T00:00:00Z,paper-evidence-v1,,ff5db0d5f7c208a37c81b802c02dc5b6,,,0,permitted,0,0,True,unchanged,RA-03,546f3547b727d08d452e7687191589e35839888285c622e8e639bdc6843d1b6b,artifacts/v0.6-agent-validation-live-origin-certified/reports/paired-enforcement-results.json,ra-03-019:OUTSIDE_WINDOW,containment-first,ra-03-019,OUTSIDE_WINDOW,ra-03-019:OUTSIDE_WINDOW
True,post_local_containment,A1:A2,ra-03-019:NO_CONTEXT,False,True,strict-trace-equivalent,2026-08-01T00:00:00Z,paper-evidence-v1,,,,,0,permitted,0,0,True,unchanged,RA-03,546f3547b727d08d452e7687191589e35839888285c622e8e639bdc6843d1b6b,artifacts/v0.6-agent-validation-live-origin-certified/reports/paired-enforcement-results.json,ra-03-019:POST_LOCAL_CONTAINMENT,containment-first,ra-03-019,POST_LOCAL_CONTAINMENT,ra-03-019:POST_LOCAL_CONTAINMENT
True,post_local_detection,A1:A2,ra-03-019:NO_CONTEXT,False,True,strict-trace-equivalent,2026-08-01T00:00:00Z,paper-evidence-v1,,,,,0,permitted,0,0,True,unchanged,RA-03,546f3547b727d08d452e7687191589e35839888285c622e8e639bdc6843d1b6b,artifacts/v0.6-agent-validation-live-origin-certified/reports/paired-enforcement-results.json,ra-03-019:POST_LOCAL_DETECTION,containment-first,ra-03-019,POST_LOCAL_DETECTION,ra-03-019:POST_LOCAL_DETECTION
True,before_first_sensitive_action,A1:A2,ra-03-020:NO_CONTEXT,True,True,strict-trace-equivalent,2026-08-01T00:00:00Z,paper-evidence-v1,f308ac263ce45f1ba8947b0bad2b6b837779269cb795a58f5ab65fe8055fff89,ff5db0d5f7c208a37c81b802c02dc5b6,False,,0,permitted,0,0,True,unchanged,RA-03,546f3547b727d08d452e7687191589e35839888285c622e8e639bdc6843d1b6b,artifacts/v0.6-agent-validation-live-origin-certified/reports/paired-enforcement-results.json,ra-03-020:INSIDE_WINDOW_BOUNDARY,containment-first,ra-03-020,INSIDE_WINDOW_BOUNDARY,ra-03-020:INSIDE_WINDOW_BOUNDARY
True,before_first_sensitive_action,A1:A2,ra-03-020:NO_CONTEXT,True,True,strict-trace-equivalent,2026-08-01T00:00:00Z,paper-evidence-v1,f308ac263ce45f1ba8947b0bad2b6b837779269cb795a58f5ab65fe8055fff89,ff5db0d5f7c208a37c81b802c02dc5b6,False,,0,permitted,0,0,True,unchanged,RA-03,546f3547b727d08d452e7687191589e35839888285c622e8e639bdc6843d1b6b,artifacts/v0.6-agent-validation-live-origin-certified/reports/paired-enforcement-results.json,ra-03-020:INSIDE_WINDOW_EARLY,containment-first,ra-03-020,INSIDE_WINDOW_EARLY,ra-03-020:INSIDE_WINDOW_EARLY
True,after_first_harmful_action,A1:A2,ra-03-020:NO_CONTEXT,False,True,strict-trace-equivalent,2026-08-01T00:00:00Z,paper-evidence-v1,,ff5db0d5f7c208a37c81b802c02dc5b6,,,0,permitted,0,0,True,unchanged,RA-03,546f3547b727d08d452e7687191589e35839888285c622e8e639bdc6843d1b6b,artifacts/v0.6-agent-validation-live-origin-certified/reports/paired-enforcement-results.json,ra-03-020:OUTSIDE_WINDOW,containment-first,ra-03-020,OUTSIDE_WINDOW,ra-03-020:OUTSIDE_WINDOW
True,post_local_containment,A1:A2,ra-03-020:NO_CONTEXT,False,True,strict-trace-equivalent,2026-08-01T00:00:00Z,paper-evidence-v1,,,,,0,permitted,0,0,True,unchanged,RA-03,546f3547b727d08d452e7687191589e35839888285c622e8e639bdc6843d1b6b,artifacts/v0.6-agent-validation-live-origin-certified/reports/paired-enforcement-results.json,ra-03-020:POST_LOCAL_CONTAINMENT,containment-first,ra-03-020,POST_LOCAL_CONTAINMENT,ra-03-020:POST_LOCAL_CONTAINMENT
True,post_local_detection,A1:A2,ra-03-020:NO_CONTEXT,False,True,strict-trace-equivalent,2026-08-01T00:00:00Z,paper-evidence-v1,,,,,0,permitted,0,0,True,unchanged,RA-03,546f3547b727d08d452e7687191589e35839888285c622e8e639bdc6843d1b6b,artifacts/v0.6-agent-validation-live-origin-certified/reports/paired-enforcement-results.json,ra-03-020:POST_LOCAL_DETECTION,containment-first,ra-03-020,POST_LOCAL_DETECTION,ra-03-020:POST_LOCAL_DETECTION
